ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Children,Dt_Customer,Customer_Tenure,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,TotalPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,PreviousCampaignAcceptedTotal,CampaignAcceptedTotal,Complain,SpendPercentile,CustomerValueSegment,RetentionSegment
6515,1977,37,Graduation,Together,39771.0,1,0,1,2013-12-06,205,92,6,2,18,2,8,14,50,1,2,0,3,4,6,0,0,0,0,0,0,0,0,0,0.17779783393501805,Low Value,Low Value
2882,1975,39,2n Cycle,Divorced,67893.0,0,1,1,2012-10-01,636,31,711,28,142,49,18,47,995,2,3,2,9,8,16,0,0,0,0,0,0,0,0,0,0.7294675090252708,Mid Value,Potential Loyalists
7574,1979,35,PhD,Together,27922.0,1,0,1,2014-05-10,50,80,11,0,13,2,4,11,41,1,2,0,3,4,6,0,0,0,0,0,0,0,0,0,0.1272563176895307,Low Value,Low Value
6387,1976,38,PhD,Together,52190.0,1,1,2,2014-05-08,52,39,42,0,17,0,0,18,77,3,2,1,3,5,9,0,0,1,0,0,0,1,1,0,0.2736913357400722,Low Value,Low Value
5320,1973,41,Master,Divorced,44051.0,1,1,2,2013-01-29,516,20,79,7,58,6,3,18,171,4,3,1,4,6,12,0,0,0,0,0,1,0,1,0,0.3822202166064982,Low Value,Low Value
5048,1971,43,PhD,Single,42767.0,2,0,2,2013-05-11,414,53,20,6,43,19,5,38,131,1,3,1,2,8,7,0,0,0,0,0,0,0,0,0,0.3495036101083033,Low Value,Low Value
8146,1976,38,Master,Together,46106.0,1,1,2,2014-05-11,49,84,30,0,8,2,0,14,54,1,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0.19133574007220217,Low Value,Low Value
10031,1976,38,PhD,Married,16927.0,1,1,2,2013-02-10,504,50,20,2,23,3,1,4,53,5,3,0,4,8,12,0,0,0,0,0,0,0,0,0,0.1865974729241877,Low Value,Low Value
5748,1965,49,Graduation,Married,59754.0,0,1,1,2012-12-01,575,96,115,27,44,4,146,139,475,3,5,2,6,5,16,0,0,0,0,0,1,0,1,0,0.5451263537906137,Mid Value,Low Value
2134,1952,62,Graduation,Single,53700.0,0,1,1,2012-08-17,681,94,263,5,233,69,41,83,694,4,5,5,8,5,22,0,0,0,0,0,0,0,0,0,0.6207129963898917,Mid Value,Loyal Customers
1523,1973,41,Graduation,Married,59041.0,1,1,2,2014-05-07,53,25,69,2,15,2,2,6,96,2,2,0,4,5,8,0,0,0,0,0,0,0,0,0,0.31227436823104693,Low Value,Low Value
9665,1957,57,PhD,Divorced,54237.0,0,1,1,2013-04-27,428,48,267,3,30,4,0,57,361,4,5,2,5,6,16,0,0,0,0,0,0,0,0,0,0.4855595667870036,Low Value,Low Value
4640,1967,47,Graduation,Divorced,70647.0,0,1,1,2012-09-21,646,65,561,85,171,25,123,114,1079,2,4,7,13,2,26,0,0,0,0,0,0,0,0,0,0.7608303249097473,Mid Value,Loyal Customers
3635,1962,52,PhD,Single,52597.0,0,1,1,2014-05-07,53,69,492,0,37,7,0,42,578,3,6,3,8,5,20,0,0,0,0,0,0,0,0,0,0.5825812274368231,Mid Value,Loyal Customers
3547,1969,45,Master,Together,41021.0,1,0,1,2012-12-30,546,12,14,7,9,6,16,12,64,2,2,0,3,6,7,0,0,0,0,0,1,0,1,0,0.2328519855595668,Low Value,Low Value
2456,1975,39,PhD,Married,40233.0,0,1,1,2013-10-14,258,84,80,4,46,0,17,2,149,5,2,1,5,6,13,0,0,0,0,0,0,0,0,0,0.3671028880866426,Low Value,Low Value
5633,1980,34,Graduation,Married,50183.0,1,1,2,2014-06-25,4,47,97,12,84,13,10,15,231,7,3,1,6,5,17,0,0,0,0,0,0,0,0,0,0.41787003610108303,Low Value,Loyal Customers
7801,1959,55,Graduation,Together,54753.0,0,1,1,2013-09-12,290,87,197,107,227,7,59,131,728,3,5,2,11,4,21,0,0,0,0,0,0,0,0,0,0.6283844765342961,Mid Value,Loyal Customers
10489,1973,41,Graduation,Married,92955.0,0,0,0,2013-08-19,314,35,693,21,925,31,24,84,1778,1,6,7,9,2,23,1,0,0,0,1,1,2,3,0,0.9499097472924187,High Value,Champions
7011,1973,41,Graduation,Married,33471.0,1,0,1,2012-10-12,625,47,43,2,27,0,9,12,93,3,3,0,4,7,10,0,0,0,0,0,0,0,0,0,0.3061823104693141,Low Value,Low Value
2620,1974,40,PhD,Married,34596.0,1,0,1,2013-04-13,442,48,14,0,2,0,0,7,23,1,1,0,2,8,4,0,0,0,0,0,1,0,1,0,0.05550541516245487,Low Value,Low Value
3933,1980,34,Graduation,Together,44010.0,1,0,1,2012-10-13,624,46,186,36,234,86,72,48,662,6,10,2,6,9,24,0,0,0,0,0,0,0,0,0,0.6098826714801444,Mid Value,Potential Loyalists
10981,1988,26,Graduation,Married,84219.0,0,0,0,2014-02-02,147,27,434,137,400,45,137,45,1198,1,3,4,10,1,18,0,0,0,0,0,0,0,0,0,0.8118231046931408,High Value,Champions
1734,1968,46,PhD,Together,40706.0,2,1,3,2013-01-17,528,37,59,0,11,4,2,5,81,4,3,0,4,7,11,0,0,0,0,0,0,0,0,0,0.28497292418772563,Low Value,Low Value
10995,1988,26,2n Cycle,Married,15716.0,1,0,1,2012-11-12,594,8,16,5,30,8,7,26,92,3,3,0,4,8,10,0,0,0,0,0,0,0,0,1,0.3037003610108303,Low Value,Low Value
6357,1959,55,2n Cycle,Divorced,59052.0,0,1,1,2013-11-17,224,29,230,35,75,63,57,31,491,3,7,1,7,5,18,0,0,0,0,0,0,0,0,0,0.5496389891696751,Mid Value,Potential Loyalists
9209,1971,43,Master,Together,80573.0,0,0,0,2012-10-14,623,85,829,138,430,60,92,15,1564,1,4,6,13,2,24,0,0,0,0,0,0,0,0,0,0.904557761732852,High Value,At-Risk High Value
10286,1962,52,Graduation,Married,83715.0,0,0,0,2014-02-03,146,2,318,8,407,150,35,8,926,1,2,8,13,0,24,0,0,0,0,0,0,0,0,0,0.6992328519855595,Mid Value,Potential Loyalists
2611,1959,55,Master,Together,82576.0,0,0,0,2012-08-01,697,66,1206,55,445,168,18,18,1910,1,2,4,12,1,19,0,0,0,0,1,0,1,1,0,0.967283393501805,High Value,At-Risk High Value
1600,1965,49,Master,Married,56962.0,2,1,3,2013-10-11,261,60,292,3,77,10,3,26,411,7,6,3,5,7,21,0,0,0,0,0,0,0,0,0,0.5106046931407943,Mid Value,Loyal Customers
3308,1952,62,Graduation,Married,35704.0,1,1,2,2014-01-03,177,54,30,9,12,2,11,30,94,3,2,0,4,4,9,0,0,0,0,0,0,0,0,0,0.3079873646209386,Low Value,Low Value
5407,1954,60,Graduation,Together,53103.0,0,1,1,2013-09-12,290,70,729,17,133,11,0,195,1085,5,10,6,7,7,28,0,0,1,0,0,0,1,1,0,0.7626353790613718,Mid Value,Loyal Customers
2166,1960,54,2n Cycle,Widow,46779.0,1,1,2,2013-07-12,352,55,12,1,3,0,0,7,23,1,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0.05550541516245487,Low Value,Low Value
3955,1965,49,Graduation,Divorced,4861.0,0,0,0,2014-06-22,7,20,2,1,1,1,0,1,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.001128158844765343,Low Value,Low Value
6634,1979,35,Master,Divorced,33462.0,1,0,1,2013-08-07,326,78,22,3,18,0,0,11,54,1,2,0,3,7,6,0,0,0,0,0,0,0,0,0,0.19133574007220217,Low Value,Low Value
3056,1978,36,Graduation,Divorced,63693.0,0,1,1,2013-10-14,258,63,587,43,337,42,87,54,1150,3,11,6,9,6,29,0,0,0,0,0,0,0,0,0,0.7881317689530686,Mid Value,Loyal Customers
5718,1950,64,Graduation,Married,80763.0,0,0,0,2013-08-15,318,17,674,168,108,192,42,231,1415,1,5,11,6,3,23,1,0,0,0,1,1,2,3,0,0.8695848375451264,High Value,Champions
6872,1974,40,PhD,Married,65352.0,0,1,1,2013-08-21,312,43,284,3,84,4,7,23,405,2,4,2,8,4,16,0,0,0,0,0,0,0,0,0,0.5063176895306859,Mid Value,Potential Loyalists
8164,1978,36,PhD,Married,82170.0,0,0,0,2013-11-25,216,13,1023,93,651,49,55,37,1908,1,5,6,7,2,19,0,0,0,0,0,0,0,0,0,0.9666064981949458,High Value,Champions
4580,1969,45,Graduation,Married,75759.0,0,0,0,2013-10-25,247,46,1394,22,708,89,91,182,2486,1,9,7,9,5,26,1,0,1,0,1,1,3,4,0,0.9986462093862816,High Value,Champions
9305,1976,38,2n Cycle,Single,79689.0,0,0,0,2013-05-12,413,65,311,26,640,180,37,121,1315,1,4,9,13,2,27,0,0,0,0,0,0,0,0,0,0.8425090252707581,High Value,At-Risk High Value
453,1956,58,PhD,Widow,35340.0,1,1,2,2014-06-29,0,1,27,0,12,0,1,5,45,2,2,0,3,5,7,0,0,0,0,0,0,0,0,0,0.1500451263537906,Low Value,Low Value
8545,1954,60,Graduation,Divorced,85683.0,0,0,0,2014-03-21,100,6,1296,17,311,45,69,51,1789,1,2,4,10,1,17,1,1,0,1,1,1,4,5,0,0.9517148014440433,High Value,Champions
9850,1972,42,2n Cycle,Married,24884.0,1,0,1,2012-11-29,577,32,3,6,7,0,0,3,19,1,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0.034070397111913356,Low Value,Low Value
7378,1981,33,Master,Together,42021.0,1,0,1,2012-08-31,667,34,393,5,136,7,5,27,573,5,10,1,6,9,22,0,0,1,0,0,0,1,1,0,0.5782942238267148,Mid Value,Potential Loyalists
7646,1989,25,Graduation,Single,64449.0,1,0,1,2014-02-18,131,70,218,63,282,137,35,70,805,4,5,3,12,4,24,0,0,0,0,0,0,0,0,0,0.6563628158844765,Mid Value,Loyal Customers
1640,1954,60,Graduation,Divorced,64587.0,1,1,2,2014-06-22,7,49,66,0,16,0,6,20,108,2,1,1,4,3,8,0,0,0,0,0,0,0,0,0,0.3298736462093863,Low Value,Low Value
5184,1995,19,Graduation,Single,34824.0,0,0,0,2014-03-26,95,65,4,2,11,2,0,4,23,1,1,0,2,6,4,0,0,0,0,0,0,0,0,0,0.05550541516245487,Low Value,Low Value
8492,1978,36,Graduation,Together,75437.0,0,0,0,2013-11-09,232,25,795,0,545,95,58,0,1493,1,8,4,10,6,23,1,0,0,0,0,0,1,1,0,0.8885379061371841,High Value,Champions
11188,1957,57,Graduation,Together,26091.0,1,1,2,2014-02-25,124,84,15,10,19,8,17,20,89,3,2,1,3,5,9,0,0,0,0,0,0,0,0,0,0.29715703971119134,Low Value,Low Value
1212,1973,41,Graduation,Married,52845.0,1,0,1,2013-08-13,320,7,384,25,292,130,41,64,936,3,8,8,6,6,25,0,0,1,0,0,0,1,1,0,0.703971119133574,Mid Value,Potential Loyalists
9097,1956,58,Graduation,Divorced,46086.0,0,1,1,2013-11-03,238,34,244,8,32,7,2,50,343,4,3,1,8,4,16,0,0,0,0,0,0,0,0,0,0.4799187725631769,Low Value,Low Value
10473,1956,58,PhD,Widow,78028.0,0,1,1,2012-09-10,657,38,158,19,288,25,0,38,528,1,6,4,9,7,20,0,0,0,1,1,1,2,3,0,0.5645306859205776,Mid Value,Potential Loyalists
7962,1987,27,PhD,Single,95169.0,0,0,0,2013-10-09,263,1,1285,21,449,106,20,20,1901,1,4,3,4,1,12,1,0,0,0,1,1,2,3,0,0.9657039711191335,High Value,Potential Loyalists
9984,1981,33,2n Cycle,Married,56337.0,1,1,2,2013-03-27,459,25,349,16,144,28,5,182,724,5,8,5,4,8,22,1,0,1,0,0,1,2,3,0,0.6254512635379061,Mid Value,Potential Loyalists
5527,1987,27,Graduation,Together,22434.0,1,0,1,2013-02-13,501,25,4,12,11,3,13,15,58,2,2,0,3,8,7,0,0,0,0,0,0,0,0,0,0.21096570397111913,Low Value,Low Value
6374,1954,60,PhD,Married,36930.0,0,1,1,2013-05-17,408,50,223,2,31,0,2,39,297,5,5,2,4,8,16,0,0,0,0,0,0,0,0,0,0.4566787003610108,Low Value,Low Value
7453,1954,60,Graduation,Single,36130.0,0,1,1,2013-02-02,512,46,157,43,127,68,56,37,488,6,3,8,4,4,21,0,0,1,0,0,1,1,2,0,0.5487364620938628,Mid Value,Potential Loyalists
8952,1953,61,Master,Married,65569.0,0,1,1,2012-11-05,601,96,397,46,288,20,38,70,859,2,6,5,10,3,23,0,0,0,0,0,0,0,0,0,0.6730595667870036,Mid Value,Loyal Customers
241,1952,62,Graduation,Together,83844.0,0,0,0,2013-05-12,413,57,901,31,345,75,31,191,1574,1,4,4,11,1,20,0,0,0,0,1,0,1,1,0,0.9083935018050542,High Value,Champions
8975,1968,46,Graduation,Married,19514.0,1,1,2,2014-01-26,154,47,14,3,21,2,1,28,69,4,3,1,2,8,10,0,0,1,0,0,0,1,1,0,0.2518050541516246,Low Value,Low Value
6119,1963,51,PhD,Single,36736.0,1,1,2,2013-05-10,415,52,10,0,3,0,0,4,17,1,1,0,2,6,4,0,0,0,0,0,0,0,0,0,0.026173285198555957,Low Value,Low Value
5236,1979,35,Graduation,Together,77568.0,0,1,1,2012-08-25,673,30,1230,0,396,232,178,158,2194,1,10,2,8,5,21,1,0,0,1,1,0,3,3,0,0.9918772563176895,High Value,Champions
5723,1976,38,PhD,Together,49187.0,0,1,1,2014-01-11,169,63,81,1,31,2,1,0,116,1,1,1,5,2,8,0,0,0,0,0,0,0,0,0,0.3346119133574007,Low Value,Low Value
1710,1978,36,Graduation,Single,30168.0,1,0,1,2013-03-07,479,51,154,20,66,0,12,27,279,7,6,1,4,9,18,0,0,0,0,0,0,0,0,0,0.45013537906137185,Low Value,Loyal Customers
1970,1968,46,Master,Together,34053.0,0,1,1,2012-09-10,657,14,63,0,21,7,0,12,103,1,3,0,3,8,7,0,0,0,0,0,0,0,0,0,0.3249097472924188,Low Value,Low Value
5313,1971,43,Master,Married,38196.0,1,1,2,2014-04-18,72,20,30,0,11,0,0,3,44,3,2,0,4,5,9,0,0,0,0,0,0,0,0,0,0.14395306859205775,Low Value,Low Value
10634,1951,63,Master,Married,59412.0,0,0,0,2014-04-19,71,56,90,67,165,30,43,11,406,1,4,2,8,3,15,0,0,0,0,0,0,0,0,0,0.5074458483754513,Mid Value,Potential Loyalists
7010,1965,49,2n Cycle,Married,70924.0,0,0,0,2014-04-07,83,41,635,114,254,132,152,76,1363,1,6,6,7,3,20,0,0,0,0,1,0,1,1,0,0.8535649819494585,High Value,Champions
8562,1969,45,Graduation,Together,54165.0,0,0,0,2013-05-28,397,72,127,4,73,15,6,11,236,1,2,1,7,2,11,0,0,0,0,0,0,0,0,0,0.42215703971119134,Low Value,Low Value
3158,1973,41,Graduation,Married,32300.0,1,0,1,2013-01-03,542,1,13,3,6,6,5,6,39,1,1,0,3,8,5,0,0,0,0,0,0,0,0,0,0.12003610108303249,Low Value,Low Value
4436,1976,38,Graduation,Single,20180.0,0,0,0,2013-02-20,494,27,18,42,24,15,20,18,137,1,2,1,4,7,8,0,0,0,0,0,0,0,0,0,0.3564981949458484,Low Value,Low Value
5287,1973,41,Graduation,Married,34961.0,1,0,1,2014-06-19,10,77,45,2,26,4,1,1,79,3,3,1,3,7,10,0,0,0,0,0,0,0,0,0,0.27955776173285196,Low Value,Low Value
2445,1974,40,PhD,Together,28440.0,1,0,1,2013-07-07,357,87,38,1,24,0,0,0,63,1,2,0,3,8,6,0,0,0,0,0,0,0,0,0,0.22856498194945848,Low Value,Low Value
6059,1953,61,PhD,Together,64504.0,1,2,3,2013-03-04,482,81,986,36,168,16,0,108,1314,7,11,3,4,7,25,0,0,0,0,0,1,0,1,0,0.8416064981949458,High Value,At-Risk High Value
4550,1966,48,Master,Together,33564.0,0,1,1,2014-06-24,5,51,61,0,3,0,0,7,71,1,1,1,3,5,6,0,0,0,0,0,0,0,0,0,0.2585740072202166,Low Value,Low Value
4240,1978,36,Graduation,Married,17345.0,1,0,1,2012-11-03,603,79,4,9,16,17,0,12,58,2,2,1,2,8,7,0,0,0,0,0,0,0,0,0,0.21096570397111913,Low Value,Low Value
8911,1967,47,PhD,Married,56320.0,0,1,1,2013-04-08,447,11,201,53,172,116,77,83,702,3,5,4,9,4,21,0,0,0,0,0,0,0,0,0,0.6213898916967509,Mid Value,Potential Loyalists
3706,1978,36,Graduation,Single,28647.0,1,0,1,2013-08-21,312,54,19,8,29,0,12,26,94,1,2,2,2,7,7,0,0,1,0,0,1,1,2,0,0.3079873646209386,Low Value,Low Value
3628,1987,27,Basic,Single,15038.0,1,0,1,2013-01-29,516,93,4,8,11,19,12,26,80,2,2,1,2,9,7,0,0,0,0,0,0,0,0,0,0.28203971119133575,Low Value,Low Value
10175,1958,56,PhD,Divorced,32173.0,0,1,1,2013-08-01,332,0,18,0,2,0,0,2,22,1,1,0,3,4,5,0,0,0,0,0,0,0,0,0,0.048962093862815886,Low Value,Low Value
8985,1964,50,2n Cycle,Together,68316.0,0,1,1,2012-11-04,602,54,806,80,161,120,11,33,1211,5,10,7,10,6,32,0,0,0,0,0,0,0,0,0,0.8147563176895307,High Value,Champions
5204,1971,43,Graduation,Together,74538.0,0,0,0,2013-06-29,365,21,380,98,733,110,112,28,1461,1,8,8,5,3,22,0,0,0,0,1,1,1,2,0,0.8810920577617328,High Value,Champions
9220,1971,43,Graduation,Single,91700.0,0,0,0,2013-01-17,528,58,576,172,961,125,115,19,1968,1,8,6,5,3,20,0,0,0,0,0,1,0,1,0,0.9765342960288809,High Value,Champions
9888,1969,45,Graduation,Together,68695.0,0,0,0,2014-06-25,4,3,458,81,356,106,50,40,1091,1,4,4,7,2,16,0,0,0,0,0,0,0,0,0,0.7646660649819494,Mid Value,Potential Loyalists
5263,1977,37,2n Cycle,Married,31056.0,1,0,1,2013-01-22,523,99,5,10,13,3,8,16,55,1,1,0,3,8,5,0,0,0,0,0,0,0,0,0,0.1976534296028881,Low Value,Low Value
1020,1973,41,Graduation,Married,79593.0,0,0,0,2014-05-12,48,70,350,60,568,110,133,145,1366,1,5,6,7,2,19,0,0,0,0,1,0,1,1,0,0.8558212996389891,High Value,At-Risk High Value
9503,1980,34,Graduation,Single,28071.0,0,0,0,2012-08-29,669,65,39,33,130,41,26,44,313,2,5,1,5,8,13,0,0,0,0,0,0,0,0,0,0.46615523465703973,Low Value,Low Value
10613,1958,56,PhD,Together,37334.0,1,1,2,2014-02-26,123,44,26,1,16,2,2,15,62,4,3,0,4,4,11,0,0,0,0,0,0,0,0,0,0.22382671480144403,Low Value,Low Value
67,1972,42,Master,Single,46423.0,1,1,2,2013-09-18,284,6,68,0,16,0,0,8,92,3,2,0,4,7,9,0,0,0,0,0,0,0,0,0,0.3037003610108303,Low Value,Low Value
6019,1971,43,PhD,Married,37126.0,1,0,1,2014-03-30,91,9,45,3,9,4,4,7,72,1,1,2,2,6,6,0,0,1,0,0,1,1,2,0,0.2621841155234657,Low Value,Low Value
5863,1953,61,Graduation,Married,47703.0,0,1,1,2013-05-29,396,95,359,0,134,13,26,123,655,4,6,3,8,5,21,0,0,0,0,0,0,0,0,0,0.6060469314079422,Mid Value,Loyal Customers
3717,1959,55,Graduation,Married,61180.0,0,1,1,2014-04-23,67,70,403,24,29,6,24,218,704,2,5,5,6,3,18,0,0,1,0,0,0,1,1,0,0.6220667870036101,Mid Value,Loyal Customers
6730,1954,60,Graduation,Married,38998.0,1,1,2,2012-11-03,603,92,34,1,14,0,0,5,54,3,2,0,3,8,8,0,0,0,0,0,0,0,0,1,0.19133574007220217,Low Value,Low Value
10749,1991,23,Graduation,Single,8028.0,0,0,0,2012-09-18,649,62,73,18,66,7,12,2,178,15,0,1,0,19,16,0,0,0,0,0,0,0,0,0,0.38831227436823107,Low Value,Low Value
4998,1962,52,Graduation,Together,76081.0,0,0,0,2014-05-23,37,85,292,30,415,63,33,200,1033,1,4,5,4,2,14,1,0,0,0,0,0,1,1,0,0.7439079422382672,Mid Value,Low Value
6287,1986,28,Graduation,Together,34728.0,1,0,1,2013-07-30,334,2,14,0,16,0,0,6,36,1,1,1,2,6,5,0,0,0,0,0,1,0,1,0,0.10446750902527076,Low Value,Low Value
5985,1965,49,Master,Single,33168.0,0,1,1,2012-10-13,624,0,80,1,37,0,1,3,122,3,2,1,4,7,10,0,0,0,0,0,0,0,0,0,0.3418321299638989,Low Value,Low Value
4754,1966,48,Master,Married,33585.0,0,1,1,2013-09-25,277,91,30,11,33,13,6,29,122,1,2,0,4,4,7,0,0,0,0,0,0,0,0,0,0.3418321299638989,Low Value,Low Value
4002,1960,54,PhD,Married,77037.0,0,1,1,2013-10-13,259,3,463,96,333,168,53,10,1123,1,7,7,12,3,27,0,0,0,0,0,0,0,0,0,0.7779783393501805,Mid Value,Potential Loyalists
8870,1984,30,Graduation,Together,35196.0,1,0,1,2012-11-13,593,68,75,12,141,43,39,187,497,6,6,1,5,8,18,0,0,0,0,0,1,0,1,0,0.5541516245487365,Mid Value,Loyal Customers
966,1966,48,Graduation,Married,44529.0,0,1,1,2013-07-05,359,98,538,13,91,17,6,26,691,6,6,2,11,5,25,0,0,0,1,0,0,1,1,0,0.6186823104693141,Mid Value,Loyal Customers
4767,1965,49,2n Cycle,Married,70924.0,0,0,0,2014-04-07,83,41,635,114,254,132,152,76,1363,1,6,6,7,3,20,0,0,0,0,1,0,1,1,0,0.8535649819494585,High Value,Champions
9725,1966,48,PhD,Together,28764.0,1,1,2,2014-06-05,24,16,8,0,3,0,0,1,12,1,1,0,2,8,4,0,0,1,0,0,0,1,1,0,0.009250902527075812,Low Value,Low Value
4475,1949,65,PhD,Married,69098.0,0,0,0,2013-02-16,498,82,1315,22,780,145,0,178,2440,1,7,8,9,5,25,0,0,0,0,0,0,0,0,0,0.9981949458483754,High Value,At-Risk High Value
5740,1970,44,2n Cycle,Divorced,25959.0,1,1,2,2013-02-14,500,1,4,2,12,7,5,26,56,2,1,2,2,6,7,0,0,0,0,0,1,0,1,0,0.2019404332129964,Low Value,Low Value
5731,1983,31,Master,Married,27100.0,1,0,1,2013-04-05,450,64,12,0,13,2,0,10,37,1,1,0,3,7,5,0,0,0,0,0,0,0,0,0,0.10898014440433212,Low Value,Low Value
7290,1985,29,Graduation,Single,70596.0,0,0,0,2012-10-05,632,68,347,44,534,17,0,26,968,1,3,5,12,2,21,0,0,0,0,0,0,0,0,0,0.7159296028880866,Mid Value,Loyal Customers
3846,1974,40,Graduation,Married,42557.0,0,1,1,2012-08-29,669,98,192,5,53,0,5,15,270,4,6,1,4,8,15,0,0,0,0,0,0,0,0,0,0.44314079422382674,Low Value,Low Value
8104,1951,63,PhD,Married,53312.0,0,0,0,2013-08-09,324,32,241,0,12,0,0,25,278,1,5,1,5,7,12,0,0,0,0,0,0,0,0,0,0.4490072202166065,Low Value,Low Value
4507,1952,62,Graduation,Single,72228.0,0,0,0,2012-11-27,579,87,631,28,491,30,14,56,1250,1,6,7,8,3,22,0,0,0,0,0,0,0,0,0,0.8271660649819494,High Value,At-Risk High Value
11013,1987,27,Graduation,Together,67605.0,0,0,0,2013-03-31,455,84,336,28,282,184,54,54,938,1,2,8,6,1,17,0,0,0,0,0,0,0,0,0,0.7048736462093863,Mid Value,Loyal Customers
4491,1949,65,Master,Married,62845.0,1,1,2,2012-10-01,636,3,1099,0,45,0,0,34,1178,11,3,4,10,8,28,0,0,0,1,0,0,1,1,0,0.8012184115523465,High Value,Champions
3759,1958,56,Graduation,Together,65196.0,0,2,2,2013-07-25,339,34,743,19,181,12,0,200,1155,2,7,6,11,5,26,0,0,1,0,0,0,1,1,0,0.7901624548736462,Mid Value,Potential Loyalists
1162,1987,27,PhD,Single,42000.0,0,0,0,2013-01-10,535,23,124,83,267,85,59,35,653,2,5,2,11,5,20,0,0,0,0,0,1,0,1,0,0.6044675090252708,Mid Value,Potential Loyalists
2055,1973,41,PhD,Divorced,35860.0,1,1,2,2014-05-19,41,37,15,0,8,4,2,20,49,2,1,1,2,5,6,0,0,1,0,0,0,1,1,0,0.17373646209386281,Low Value,Low Value
10766,1964,50,PhD,Married,65526.0,0,1,1,2014-04-11,79,22,397,19,69,12,0,9,506,1,4,4,8,2,17,0,0,0,0,0,0,0,0,0,0.5573104693140795,Mid Value,Potential Loyalists
4415,1961,53,Graduation,Married,16860.0,1,1,2,2012-09-12,655,19,10,4,4,3,3,14,38,3,1,1,3,7,8,0,0,0,0,0,0,0,0,0,0.11529783393501805,Low Value,Low Value
3005,1992,22,Graduation,Single,83528.0,0,0,0,2014-05-01,59,7,530,117,678,134,44,147,1650,1,4,10,8,1,23,1,0,1,0,0,1,2,3,0,0.9262184115523465,High Value,Champions
2223,1965,49,2n Cycle,Divorced,64176.0,0,1,1,2012-08-03,695,52,1215,33,249,64,116,149,1826,8,8,9,8,6,33,0,0,0,0,0,0,0,0,0,0.9580324909747292,High Value,Champions
4817,1956,58,Graduation,Divorced,22304.0,0,0,0,2012-08-04,694,91,3,2,7,0,4,2,18,1,1,0,2,8,4,0,0,0,0,0,0,0,0,0,0.031137184115523464,Low Value,Low Value
2875,1978,36,Graduation,Married,67023.0,0,0,0,2014-03-04,117,93,444,44,382,11,8,17,906,1,3,7,13,2,24,0,0,0,0,0,0,0,0,1,0.6920126353790613,Mid Value,Loyal Customers
10536,1971,43,PhD,Together,32892.0,1,0,1,2014-05-25,35,78,26,0,15,2,1,2,46,2,3,0,3,8,8,0,0,0,0,0,0,0,0,0,0.15681407942238268,Low Value,Low Value
11112,1966,48,Graduation,Together,70713.0,0,1,1,2012-12-03,573,23,736,114,279,82,76,190,1477,6,5,6,8,3,25,0,0,0,0,0,0,0,0,0,0.8837996389891697,High Value,Champions
3807,1955,59,Graduation,Together,59925.0,0,1,1,2012-11-30,576,83,473,21,176,19,21,56,766,3,9,2,9,6,23,0,0,0,0,0,0,0,0,0,0.6416967509025271,Mid Value,Loyal Customers
9197,1953,61,Graduation,Married,39722.0,0,1,1,2014-02-24,125,92,32,0,5,2,0,8,47,2,2,0,3,5,7,0,0,0,0,0,0,0,0,0,0.16290613718411553,Low Value,Low Value
10832,1958,56,Graduation,Together,46610.0,0,0,0,2013-07-18,346,4,288,10,30,4,10,125,467,1,6,1,6,6,14,0,0,0,0,0,0,0,0,0,0.5412906137184116,Mid Value,Potential Loyalists
6421,1961,53,Graduation,Together,88347.0,0,0,0,2013-07-03,361,32,1050,178,555,77,138,118,2116,1,4,7,9,1,21,1,0,0,0,0,0,1,1,0,0.9887184115523465,High Value,Champions
4207,1981,33,PhD,Married,87171.0,0,0,0,2013-05-01,424,27,1001,44,107,58,44,44,1298,1,6,7,11,2,25,0,0,1,0,1,0,2,2,0,0.8384476534296029,High Value,Champions
577,1976,38,2n Cycle,Together,26907.0,1,1,2,2013-08-20,313,10,9,1,7,0,3,2,22,2,1,0,3,7,6,0,0,0,0,0,0,0,0,0,0.048962093862815886,Low Value,Low Value
10855,1968,46,Master,Single,50014.0,1,0,1,2014-01-22,158,9,234,14,77,19,10,42,396,2,4,1,8,5,15,0,0,0,0,0,0,0,0,0,0.49954873646209386,Low Value,Low Value
3081,1978,36,PhD,Married,41014.0,1,0,1,2013-04-22,433,65,7,2,6,2,0,3,20,1,1,0,2,7,4,0,0,0,0,0,0,0,0,0,0.03813176895306859,Low Value,Low Value
3535,1965,49,Graduation,Single,66294.0,0,0,0,2014-03-17,104,68,251,108,334,65,92,117,967,1,4,3,5,2,13,0,0,0,0,0,0,0,0,0,0.7152527075812274,Mid Value,Low Value
