customer_id,age,balance,job_type,marital_status,education_level,contact_type,num_transactions,avg_transaction_value,churn
2546,32,14920,white_collar,married,primary,phone,35,134.1,0
2547,52,11321,entrepreneur,married,secondary,sms,14,27.39,0
2548,45,11311,blue_collar,divorced,tertiary,phone,14,419.65,0
2549,24,13669,entrepreneur,married,primary,sms,48,449.28,0
2550,49,5192,white_collar,divorced,primary,phone,37,89.61,0
2551,28,6122,student,divorced,secondary,email,20,395.66,0
2552,27,12669,entrepreneur,divorced,tertiary,phone,29,373.16,0
2553,26,19643,entrepreneur,married,tertiary,phone,23,97.4,0
2554,31,13615,white_collar,married,tertiary,email,47,216.7,0
2555,30,6259,student,married,secondary,phone,21,217.15,0
2556,42,13323,student,divorced,primary,email,31,382.38,0
2557,19,8545,blue_collar,divorced,primary,sms,32,420.45,0
2558,52,11122,blue_collar,single,tertiary,email,41,56.44,0
2559,24,3144,white_collar,divorced,primary,email,7,285.85,1
2560,38,9712,student,divorced,tertiary,sms,13,383.26,0
2561,35,5736,student,married,secondary,email,23,395.23,0
2562,20,11693,blue_collar,single,secondary,email,8,82.52,1
2563,59,16279,blue_collar,single,secondary,sms,12,267.5,0
2564,56,2992,white_collar,single,tertiary,phone,36,430.2,1
2565,58,5912,student,married,primary,phone,16,166.07,0
2566,66,754,entrepreneur,single,secondary,email,26,218.31,1
2567,28,17243,blue_collar,single,tertiary,phone,29,404.14,0
2568,56,1898,white_collar,married,tertiary,phone,29,53.77,0
2569,41,5259,student,single,secondary,email,6,431.15,1
2570,63,11718,student,divorced,secondary,sms,37,162.47,0
2571,36,8546,blue_collar,divorced,secondary,phone,33,10.71,0
2572,21,3923,white_collar,divorced,primary,email,31,124.74,0
2573,43,16199,entrepreneur,divorced,primary,sms,46,53.86,0
2574,55,18360,blue_collar,divorced,tertiary,phone,41,55.27,0
2575,59,7887,white_collar,divorced,secondary,sms,18,349.49,0
2576,49,11296,student,divorced,secondary,email,38,114.85,0
2577,56,6480,entrepreneur,divorced,primary,sms,47,468.02,0
2578,62,17492,white_collar,divorced,secondary,sms,31,263.06,0
2579,63,9802,entrepreneur,married,tertiary,email,16,235.45,0
2580,53,18992,white_collar,married,secondary,phone,40,222.8,0
2581,57,2782,white_collar,divorced,primary,phone,37,349.37,0
2582,54,1089,white_collar,married,tertiary,sms,14,231.61,0
2583,50,12576,white_collar,married,tertiary,sms,39,73.01,0
2584,53,8546,entrepreneur,divorced,secondary,sms,4,441.28,0
2585,20,4811,blue_collar,divorced,tertiary,sms,30,219.91,0
2586,26,6579,entrepreneur,married,secondary,phone,33,46.26,0
2587,25,13261,white_collar,divorced,secondary,email,36,269.39,0
2588,50,14735,entrepreneur,divorced,primary,email,30,327.2,0
2589,23,8175,entrepreneur,divorced,tertiary,email,14,145.04,0
2590,58,1107,entrepreneur,divorced,secondary,sms,23,402.17,0
2591,56,7788,white_collar,married,secondary,sms,48,338.19,0
2592,21,10863,entrepreneur,single,secondary,email,28,328.67,0
2593,30,4008,student,married,tertiary,phone,7,216.2,1
2594,66,19287,white_collar,single,tertiary,email,42,481.34,0
2595,19,12057,entrepreneur,single,tertiary,phone,10,144.35,0
2596,22,4479,student,single,secondary,sms,4,293.08,1
2597,61,16582,entrepreneur,married,tertiary,email,44,161.44,0
2598,44,977,blue_collar,married,secondary,email,38,374.95,0
2599,49,15685,entrepreneur,married,tertiary,sms,13,33.42,0
2600,38,18352,entrepreneur,married,tertiary,phone,21,32.49,0
2601,25,19149,blue_collar,married,secondary,email,33,407.32,0
2602,55,17872,white_collar,single,tertiary,email,40,222.79,0
2603,25,18899,blue_collar,married,secondary,phone,28,177.18,0
2604,67,2737,white_collar,single,tertiary,email,23,307.69,1
2605,20,7342,blue_collar,married,tertiary,email,32,353.93,0
2606,61,9357,entrepreneur,married,tertiary,sms,48,108.59,0
2607,20,8713,entrepreneur,divorced,tertiary,phone,5,100.86,0
2608,39,2983,white_collar,single,primary,email,26,479.49,1
2609,23,1304,white_collar,married,secondary,email,39,298.94,0
2610,19,17028,student,married,primary,sms,26,201.16,0
2611,40,11931,student,married,tertiary,email,3,402.71,0
2612,61,15564,entrepreneur,divorced,tertiary,sms,24,267.33,0
2613,19,17707,entrepreneur,single,secondary,email,34,128.41,0
2614,55,19656,student,married,secondary,sms,34,111.3,0
2615,34,14094,student,married,secondary,phone,20,204.46,0
2616,52,6620,white_collar,married,secondary,phone,30,431.35,0
2617,51,754,blue_collar,divorced,tertiary,email,42,40.11,0
2618,40,18930,white_collar,married,secondary,email,20,117.08,0
2619,47,8512,student,single,primary,sms,41,447.64,0
2620,69,3766,entrepreneur,single,secondary,sms,18,69.65,1
2621,25,4377,student,single,secondary,phone,38,318.52,1
2622,39,19053,entrepreneur,single,primary,email,20,114.62,0
2623,61,5615,entrepreneur,married,primary,sms,6,306.87,0
2624,53,9305,entrepreneur,divorced,primary,phone,42,197.72,0
2625,22,15298,entrepreneur,divorced,primary,phone,25,59.82,0
2626,30,4085,blue_collar,divorced,secondary,sms,41,295.41,0
2627,46,13235,student,married,primary,email,41,344.69,0
2628,48,8267,white_collar,divorced,tertiary,phone,3,343.33,0
2629,64,7548,entrepreneur,single,secondary,sms,44,322.15,0
2630,33,19503,entrepreneur,married,tertiary,phone,43,255.11,0
2631,59,3781,white_collar,divorced,secondary,email,46,264.54,0
2632,47,17056,white_collar,single,secondary,sms,19,321.46,0
2633,33,9624,entrepreneur,single,tertiary,email,10,348.23,0
2634,29,4853,white_collar,married,primary,email,5,330.89,1
2635,34,7182,white_collar,married,primary,phone,22,297.6,0
2636,33,4102,blue_collar,divorced,tertiary,email,9,86.36,1
2637,29,5729,white_collar,divorced,primary,phone,33,113.2,0
2638,25,12378,student,divorced,secondary,sms,15,137.51,0
2639,37,8517,student,married,secondary,sms,24,460.63,0
2640,20,2097,student,divorced,secondary,phone,30,382.1,0
2641,33,9063,entrepreneur,divorced,primary,phone,36,280.9,0
2642,47,15884,student,single,primary,phone,39,133.51,0
2643,62,4624,blue_collar,single,tertiary,email,6,64.34,1
2644,40,3507,student,single,secondary,sms,15,450.39,1
2645,45,6831,entrepreneur,divorced,tertiary,sms,38,447.41,0
2646,68,7895,blue_collar,married,primary,email,39,64.24,0
2647,57,11432,student,single,tertiary,phone,22,400.64,0
2648,22,19277,blue_collar,married,primary,sms,3,228.86,0
2649,37,3011,blue_collar,divorced,secondary,email,29,168.74,0
2650,57,18899,entrepreneur,divorced,secondary,phone,29,372.16,0
2651,61,16734,entrepreneur,single,primary,sms,31,311.02,0
2652,18,15294,blue_collar,married,primary,phone,45,392.21,0
2653,47,5051,student,single,primary,email,2,46.42,1
2654,38,8198,entrepreneur,divorced,secondary,sms,35,166.11,0
2655,37,16217,blue_collar,married,primary,phone,45,166.47,0
2656,23,8202,white_collar,single,secondary,phone,9,171.58,1
2657,39,5665,white_collar,divorced,tertiary,phone,22,256.22,0
2658,35,1273,entrepreneur,single,secondary,email,19,148.68,1
2659,25,8724,student,married,tertiary,phone,37,227.75,0
2660,56,14494,white_collar,married,secondary,sms,10,190.21,0
2661,49,13356,white_collar,married,secondary,sms,46,370.3,0
2662,50,935,white_collar,married,primary,phone,21,305.72,0
2663,33,18746,student,married,secondary,email,17,330.28,0
2664,29,11924,student,single,primary,sms,3,113.19,1
2665,55,4667,entrepreneur,single,primary,sms,7,169.5,1
2666,69,3915,entrepreneur,single,primary,sms,41,20.37,1
2667,51,16730,white_collar,single,secondary,phone,37,63.1,0
2668,31,2529,student,divorced,primary,sms,36,139.88,0
2669,53,9282,blue_collar,divorced,tertiary,phone,3,42.08,0
2670,50,9218,white_collar,single,tertiary,phone,13,305.29,0
2671,40,11730,entrepreneur,divorced,secondary,phone,41,499.08,0
2672,67,2707,student,divorced,primary,phone,30,59.4,0
2673,62,6030,entrepreneur,married,tertiary,phone,23,412.4,0
2674,19,4122,entrepreneur,single,secondary,sms,7,68.22,1
2675,58,12091,student,divorced,secondary,phone,30,338.26,0
2676,38,6717,white_collar,divorced,secondary,phone,29,325.15,0
2677,19,3251,student,single,secondary,phone,8,452.33,1
2678,44,5680,white_collar,married,secondary,phone,10,65.83,0
2679,26,7154,entrepreneur,single,primary,phone,33,164.57,0
2680,18,7719,student,married,primary,phone,20,54.48,0
2681,28,15923,blue_collar,divorced,primary,sms,29,209.62,0
2682,20,13347,white_collar,married,primary,phone,29,456.68,0
2683,69,4673,blue_collar,married,secondary,phone,21,392.95,0
2684,40,15439,white_collar,single,secondary,sms,1,364.22,1
2685,43,3591,student,divorced,tertiary,sms,34,271.18,0
2686,21,806,blue_collar,single,tertiary,email,44,442.91,1
2687,35,15828,student,single,primary,sms,32,230.23,0
2688,23,7097,white_collar,divorced,secondary,sms,45,83.35,0
2689,52,5333,white_collar,single,tertiary,phone,14,420.42,0
2690,39,5855,white_collar,single,tertiary,email,37,147.02,0
2691,60,17818,white_collar,married,tertiary,phone,35,36.28,0
2692,32,18331,entrepreneur,single,tertiary,email,24,71.76,0
2693,39,6951,white_collar,divorced,primary,phone,49,308.44,0
2694,54,12226,blue_collar,single,secondary,sms,1,307.47,1
2695,69,7965,white_collar,married,primary,sms,46,137.49,0
2696,59,12218,student,single,tertiary,email,6,366.32,1
2697,29,3417,entrepreneur,single,tertiary,phone,49,389.08,1
2698,64,12312,blue_collar,single,secondary,phone,4,461.05,1
2699,66,11447,entrepreneur,married,secondary,sms,38,296.62,0
2700,59,10490,entrepreneur,divorced,primary,sms,1,391.92,0
2701,55,14963,entrepreneur,divorced,secondary,email,41,379.02,0
2702,35,16648,student,married,primary,sms,31,136.33,0
2703,62,7160,entrepreneur,married,primary,email,36,162.01,0
2704,52,15604,entrepreneur,single,tertiary,email,9,244.46,1
2705,47,3157,white_collar,divorced,primary,email,41,19.33,0
2706,41,4528,student,married,tertiary,email,45,155.72,0
2707,59,502,blue_collar,divorced,primary,sms,23,242.2,0
2708,47,8705,blue_collar,single,primary,email,31,62.95,0
2709,31,15861,blue_collar,married,secondary,sms,29,71.88,0
2710,23,967,student,divorced,secondary,email,49,236.99,0
2711,20,13879,blue_collar,divorced,tertiary,sms,21,368.17,0
2712,33,15255,student,single,secondary,email,3,418.54,1
2713,24,8310,white_collar,married,primary,sms,26,277.69,0
2714,69,464,white_collar,divorced,tertiary,phone,6,242.63,1
2715,31,15466,student,single,tertiary,email,20,198.3,0
2716,26,6671,blue_collar,divorced,tertiary,email,47,104.55,0
2717,32,17063,student,single,primary,phone,46,81.82,0
2718,38,14117,student,divorced,secondary,phone,13,398.03,0
2719,52,6568,entrepreneur,divorced,tertiary,email,41,237.85,0
2720,19,4250,student,single,primary,sms,23,397.26,1
2721,44,13165,entrepreneur,married,secondary,email,15,355.0,0
2722,19,19523,white_collar,single,secondary,sms,46,105.01,0
2723,52,4237,entrepreneur,married,tertiary,phone,31,260.05,0
2724,35,12336,student,divorced,primary,sms,4,227.57,0
2725,31,16936,white_collar,divorced,secondary,email,11,217.7,0
2726,37,12253,entrepreneur,single,primary,phone,2,275.86,1
2727,35,13933,student,single,secondary,phone,16,491.22,0
2728,27,1481,white_collar,married,tertiary,email,31,408.32,0
2729,42,8254,entrepreneur,married,tertiary,email,48,452.82,0
2730,19,1567,student,married,secondary,phone,39,24.52,0
2731,42,13539,student,single,primary,sms,43,78.76,0
2732,50,19222,blue_collar,divorced,secondary,sms,44,51.53,0
2733,53,17364,blue_collar,single,primary,sms,4,138.98,1
2734,48,12106,entrepreneur,divorced,secondary,email,48,226.53,0
2735,31,3249,entrepreneur,single,tertiary,phone,28,324.61,1
2736,18,7992,entrepreneur,single,primary,sms,16,255.41,0
2737,63,16236,student,married,tertiary,phone,39,452.56,0
2738,33,1268,entrepreneur,divorced,primary,sms,25,470.53,0
2739,63,12456,student,single,secondary,phone,13,90.13,0
2740,69,3229,entrepreneur,single,tertiary,email,5,427.93,1
2741,20,15132,student,divorced,tertiary,email,30,246.04,0
2742,52,2626,student,single,primary,email,1,232.13,1
2743,58,11159,blue_collar,divorced,primary,sms,5,394.62,0
2744,23,3616,white_collar,married,primary,email,14,55.64,0
2745,42,19851,student,married,tertiary,email,11,442.42,0
2746,30,10486,entrepreneur,divorced,secondary,email,34,338.72,0
2747,51,3655,blue_collar,married,primary,phone,29,438.88,0
2748,25,16112,entrepreneur,divorced,secondary,phone,18,497.29,0
2749,38,14257,entrepreneur,single,primary,phone,15,263.82,0
2750,51,5211,student,single,secondary,phone,46,55.7,0
2751,21,6852,student,divorced,primary,phone,25,91.6,0
2752,42,16929,white_collar,single,secondary,phone,30,168.57,0
2753,32,6464,student,married,tertiary,phone,45,60.74,0
2754,21,3726,student,single,primary,email,2,409.52,1
2755,62,3975,white_collar,single,primary,email,40,155.47,1
2756,29,5597,entrepreneur,divorced,tertiary,sms,27,488.18,0
2757,49,16079,white_collar,married,primary,email,49,354.27,0
2758,49,11629,white_collar,single,primary,phone,15,94.98,0
2759,45,16745,white_collar,single,tertiary,phone,32,243.26,0
2760,30,13482,blue_collar,divorced,tertiary,sms,20,238.77,0
2761,48,4125,entrepreneur,divorced,secondary,email,14,251.33,0
2762,31,10558,blue_collar,married,tertiary,email,27,272.49,0
2763,37,13944,blue_collar,single,tertiary,sms,3,25.27,1
2764,35,4275,student,divorced,primary,phone,49,346.29,0
2765,46,9274,white_collar,divorced,tertiary,phone,3,248.72,0
2766,23,3543,white_collar,divorced,primary,phone,13,397.57,0
2767,49,10825,blue_collar,married,tertiary,phone,25,409.52,0
2768,46,793,student,divorced,tertiary,sms,18,122.96,0
2769,60,8447,student,married,secondary,email,1,33.73,0
2770,19,11880,student,married,tertiary,phone,39,354.58,0
2771,40,18296,entrepreneur,single,tertiary,email,5,489.1,1
2772,36,13941,blue_collar,single,primary,email,2,228.86,1
2773,48,14354,entrepreneur,married,primary,phone,30,137.21,0
2774,68,14121,student,single,secondary,phone,17,86.77,0
2775,22,13468,student,single,tertiary,phone,29,150.85,0
2776,36,5824,student,divorced,primary,email,42,170.68,0
2777,51,1507,white_collar,single,tertiary,sms,4,217.7,1
2778,27,8132,blue_collar,married,secondary,phone,9,331.15,0
2779,42,14672,white_collar,single,primary,email,21,143.85,0
2780,19,17894,entrepreneur,divorced,primary,email,43,34.98,0
2781,28,19981,white_collar,married,secondary,phone,12,192.91,0
2782,67,7494,blue_collar,single,tertiary,sms,12,429.26,0
2783,48,17035,white_collar,married,primary,phone,4,254.19,0
2784,32,11686,student,single,primary,phone,28,482.74,0
2785,26,13026,entrepreneur,divorced,secondary,sms,9,256.77,0
2786,40,1097,entrepreneur,single,secondary,phone,40,145.19,1
2787,36,14490,student,married,secondary,phone,32,104.72,0
2788,26,6199,student,married,tertiary,sms,13,350.32,0
2789,52,13609,student,married,tertiary,email,34,272.83,0
2790,38,5590,blue_collar,single,tertiary,email,19,305.96,0
2791,26,5716,white_collar,single,secondary,email,14,380.01,0
2792,45,16058,entrepreneur,single,primary,email,5,365.69,1
2793,63,2348,white_collar,divorced,tertiary,email,27,31.25,0
2794,68,17332,student,divorced,secondary,phone,28,403.26,0
2795,24,10848,student,divorced,tertiary,sms,26,271.02,0
2796,33,10614,white_collar,married,primary,email,10,201.94,0
2797,33,8795,entrepreneur,married,primary,sms,24,273.38,0
2798,50,8170,blue_collar,married,secondary,email,17,310.1,0
2799,21,8994,white_collar,married,primary,phone,16,83.26,0
2800,21,16798,student,married,secondary,email,17,214.53,0
2801,56,15223,student,single,secondary,email,1,174.44,1
2802,57,2476,blue_collar,married,secondary,sms,21,181.7,0
2803,34,4478,white_collar,single,secondary,sms,47,54.75,1
2804,54,11282,blue_collar,divorced,primary,phone,49,88.32,0
2805,56,674,blue_collar,divorced,primary,sms,43,89.3,0
2806,69,13430,entrepreneur,divorced,primary,sms,22,192.88,0
2807,46,9049,entrepreneur,divorced,primary,sms,5,448.3,0
2808,69,19294,student,divorced,secondary,phone,36,110.95,0
2809,53,5770,white_collar,married,secondary,phone,21,213.93,0
2810,55,6667,entrepreneur,married,primary,phone,9,162.69,0
2811,56,12816,student,married,tertiary,sms,27,395.82,0
2812,67,19943,white_collar,divorced,tertiary,sms,48,34.56,0
2813,54,6217,student,divorced,tertiary,phone,12,106.31,0
2814,69,7937,entrepreneur,single,primary,sms,18,113.21,0
2815,52,16687,student,married,secondary,sms,35,496.55,0
2816,24,14631,white_collar,divorced,secondary,email,15,289.68,0
2817,44,19259,white_collar,divorced,tertiary,phone,44,78.09,0
2818,45,18476,student,divorced,tertiary,phone,30,143.38,0
2819,39,18727,white_collar,single,secondary,sms,45,92.23,0
2820,31,8598,student,divorced,tertiary,sms,33,71.06,0
2821,24,18171,white_collar,single,tertiary,email,36,400.62,0
2822,54,4209,student,single,secondary,phone,40,252.92,1
2823,39,18344,student,married,tertiary,phone,30,319.29,0
2824,22,17206,student,divorced,tertiary,sms,26,172.31,0
2825,19,13621,blue_collar,single,primary,phone,21,281.31,0
2826,44,8820,white_collar,divorced,tertiary,sms,37,136.21,0
2827,38,4993,entrepreneur,married,primary,email,43,160.94,0
2828,55,16827,student,married,secondary,sms,31,329.6,0
2829,32,8500,blue_collar,single,primary,email,17,83.67,0
2830,38,19890,entrepreneur,married,secondary,sms,17,312.44,0
2831,27,14706,student,married,primary,email,34,427.6,0
2832,40,10239,entrepreneur,married,primary,email,24,69.01,0
2833,56,17403,blue_collar,divorced,primary,phone,33,449.76,0
2834,22,2144,entrepreneur,divorced,tertiary,sms,4,48.93,1
2835,18,16902,student,single,tertiary,phone,9,180.97,1
2836,30,18233,entrepreneur,single,tertiary,phone,2,309.15,1
2837,38,17583,entrepreneur,married,tertiary,sms,35,284.11,0
2838,43,3492,student,married,tertiary,phone,38,57.23,0
2839,67,19256,blue_collar,single,primary,phone,45,401.47,0
2840,62,10772,blue_collar,married,tertiary,phone,15,486.85,0
2841,38,14544,entrepreneur,single,secondary,sms,43,98.8,0
2842,35,6884,white_collar,divorced,primary,phone,42,448.61,0
2843,54,18029,entrepreneur,married,primary,phone,3,282.84,0
2844,62,1170,white_collar,married,secondary,phone,31,468.61,0
2845,49,1950,entrepreneur,married,tertiary,sms,41,96.28,0
2846,53,12490,blue_collar,divorced,secondary,email,42,398.09,0
2847,34,3039,entrepreneur,divorced,primary,email,23,39.29,0
2848,52,10195,entrepreneur,married,primary,email,12,442.77,0
2849,66,16401,white_collar,single,primary,email,8,340.34,1
2850,28,7294,blue_collar,divorced,secondary,phone,21,191.42,0
2851,38,5951,white_collar,married,tertiary,sms,21,103.33,0
2852,69,16478,entrepreneur,married,primary,phone,32,410.1,0
2853,43,778,student,divorced,tertiary,sms,17,305.59,0
2854,21,1088,entrepreneur,single,primary,phone,37,186.6,1
2855,51,1602,entrepreneur,married,tertiary,email,24,227.48,0
2856,69,18273,white_collar,single,secondary,email,8,415.01,1
2857,65,16298,student,single,primary,sms,18,176.07,0
2858,35,17909,student,divorced,primary,phone,11,53.92,0
2859,57,15967,white_collar,married,primary,email,10,456.53,0
2860,52,14366,blue_collar,married,secondary,sms,26,199.8,0
2861,58,6754,student,single,secondary,phone,47,180.71,0
2862,46,2540,student,divorced,tertiary,sms,6,110.16,1
2863,69,10334,white_collar,divorced,secondary,phone,17,449.74,0
2864,46,7467,blue_collar,divorced,primary,phone,23,116.58,0
2865,55,13590,blue_collar,single,tertiary,phone,42,321.97,0
2866,59,2694,entrepreneur,single,secondary,sms,37,441.57,1
2867,38,18920,entrepreneur,married,tertiary,sms,28,27.11,0
2868,59,5617,white_collar,divorced,tertiary,phone,16,416.11,0
2869,30,9319,blue_collar,single,tertiary,email,12,211.19,0
2870,66,6410,white_collar,divorced,primary,phone,21,332.41,0
2871,58,3639,entrepreneur,single,primary,sms,24,192.48,1
2872,34,14844,white_collar,married,secondary,phone,28,350.8,0
2873,26,19967,white_collar,divorced,primary,sms,37,134.6,0
2874,58,18725,student,single,tertiary,phone,21,20.75,0
2875,18,6478,student,divorced,tertiary,phone,33,474.42,0
2876,19,19249,student,single,primary,email,2,18.02,1
2877,65,9465,entrepreneur,single,tertiary,email,37,413.81,0
2878,46,11522,white_collar,single,primary,sms,19,92.88,0
2879,50,5011,student,divorced,tertiary,phone,28,202.19,0
2880,27,503,student,single,secondary,sms,15,413.02,1
2881,67,13280,student,married,secondary,phone,1,110.91,0
2882,57,19866,entrepreneur,divorced,primary,phone,43,434.2,0
2883,38,4263,entrepreneur,married,primary,phone,28,253.9,0
2884,45,16571,white_collar,married,primary,email,35,189.42,0
2885,28,14436,white_collar,divorced,primary,sms,32,334.59,0
2886,51,5570,white_collar,single,primary,phone,28,177.28,0
2887,25,15053,student,married,tertiary,phone,9,180.17,0
2888,39,6376,blue_collar,divorced,secondary,sms,24,369.43,0
2889,25,5839,entrepreneur,single,tertiary,sms,4,161.82,1
2890,66,6623,student,divorced,secondary,phone,45,108.38,0
2891,32,15093,student,divorced,tertiary,email,41,405.75,0
2892,34,12973,white_collar,divorced,tertiary,email,3,404.63,0
2893,40,13519,white_collar,single,tertiary,phone,48,253.82,0
2894,41,14557,student,married,primary,email,22,268.06,0
2895,62,2164,entrepreneur,married,secondary,sms,40,351.08,0
2896,36,5415,entrepreneur,divorced,primary,email,39,259.54,0
2897,22,10666,student,divorced,primary,sms,49,214.35,0
2898,49,417,blue_collar,single,tertiary,sms,25,497.5,1
2899,61,17986,blue_collar,divorced,secondary,sms,48,82.34,0
2900,18,6230,entrepreneur,divorced,secondary,sms,22,300.44,0
2901,40,7519,white_collar,divorced,secondary,email,48,444.07,0
2902,54,2142,blue_collar,married,secondary,sms,47,346.74,0
2903,25,4698,blue_collar,divorced,primary,phone,34,441.65,0
2904,30,10314,white_collar,married,primary,sms,20,174.8,0
2905,25,218,blue_collar,single,secondary,phone,36,143.28,1
2906,40,809,student,single,primary,sms,37,427.12,1
2907,60,15957,blue_collar,married,secondary,sms,39,203.12,0
2908,18,12701,white_collar,married,primary,email,27,357.74,0
2909,62,3350,student,married,tertiary,sms,47,82.4,0
2910,68,8161,blue_collar,married,tertiary,sms,49,380.36,0
2911,41,8709,entrepreneur,divorced,secondary,email,32,279.0,0
2912,52,2703,student,married,secondary,email,42,141.62,0
2913,41,12146,student,married,primary,phone,29,252.31,0
2914,34,17585,entrepreneur,married,secondary,email,41,351.5,0
2915,22,7957,entrepreneur,divorced,secondary,phone,48,15.82,0
2916,37,11720,blue_collar,divorced,primary,sms,32,322.36,0
2917,38,8277,blue_collar,divorced,secondary,phone,24,275.38,0
2918,57,18745,white_collar,single,secondary,email,3,117.94,1
2919,48,11926,white_collar,divorced,tertiary,sms,27,378.96,0
2920,63,13990,student,married,tertiary,phone,9,158.7,0
2921,53,16992,entrepreneur,divorced,tertiary,phone,40,145.66,0
2922,28,18863,entrepreneur,divorced,secondary,phone,23,240.9,0
2923,69,13930,white_collar,married,primary,sms,7,341.31,0
2924,32,9584,student,divorced,tertiary,phone,17,465.13,0
2925,36,5595,student,single,secondary,phone,37,79.27,0
2926,24,11367,white_collar,divorced,tertiary,email,7,204.27,0
2927,68,19693,white_collar,single,primary,phone,30,42.82,0
2928,45,7498,white_collar,single,primary,sms,13,381.69,0
2929,68,6843,blue_collar,single,primary,email,18,229.39,0
2930,60,5271,student,married,primary,sms,31,356.4,0
2931,22,16105,student,divorced,primary,email,22,167.88,0
2932,22,16808,student,single,primary,email,14,423.72,0
2933,47,13104,white_collar,single,secondary,phone,18,272.07,0
2934,49,11062,white_collar,divorced,tertiary,sms,35,472.37,0
2935,25,10875,white_collar,married,primary,phone,17,48.62,0
2936,27,3657,white_collar,married,tertiary,email,19,262.0,0
2937,55,3687,entrepreneur,single,tertiary,phone,31,385.56,1
2938,64,16635,white_collar,married,secondary,email,39,304.07,0
2939,49,1054,blue_collar,divorced,primary,email,36,21.37,0
2940,65,13894,entrepreneur,married,primary,sms,15,486.45,0
2941,45,787,entrepreneur,divorced,secondary,sms,29,156.15,0
2942,34,8601,white_collar,single,secondary,sms,40,132.15,0
2943,48,15238,student,divorced,secondary,sms,16,247.97,0
2944,25,9794,white_collar,single,secondary,phone,33,275.66,0
2945,57,3227,student,divorced,secondary,sms,25,385.48,0
2946,42,12860,white_collar,divorced,tertiary,sms,16,202.7,0
2947,26,11659,white_collar,married,secondary,sms,30,225.58,0
2948,19,14896,student,divorced,primary,email,34,272.13,0
2949,32,3495,student,single,primary,email,2,203.25,1
2950,67,945,student,divorced,secondary,sms,40,458.13,0
2951,20,1264,student,single,secondary,email,44,427.11,1
2952,66,13054,blue_collar,single,secondary,email,43,232.94,0
2953,53,6004,student,divorced,secondary,phone,38,10.1,0
2954,21,13831,white_collar,married,secondary,email,18,451.46,0
2955,31,454,white_collar,divorced,primary,phone,5,70.92,1
2956,58,18356,blue_collar,divorced,tertiary,email,47,129.81,0
2957,58,18508,student,married,secondary,sms,40,84.66,0
2958,42,2917,white_collar,single,secondary,email,6,98.11,1
2959,67,3932,blue_collar,divorced,secondary,email,12,403.41,0
2960,27,12567,white_collar,married,primary,phone,12,293.96,0
2961,38,8357,blue_collar,married,primary,sms,12,478.49,0
2962,53,13207,blue_collar,single,tertiary,phone,9,123.41,1
2963,29,12558,entrepreneur,married,tertiary,sms,42,247.96,0
2964,44,10813,entrepreneur,single,tertiary,sms,22,488.94,0
2965,57,2681,student,divorced,tertiary,phone,49,414.96,0
2966,19,9682,entrepreneur,married,primary,email,16,367.02,0
2967,30,18970,blue_collar,divorced,tertiary,sms,4,102.6,0
2968,49,8518,white_collar,married,secondary,email,3,387.01,0
2969,48,18927,white_collar,married,primary,phone,16,180.31,0
2970,33,14519,student,divorced,primary,phone,14,269.96,0
2971,49,11914,entrepreneur,married,primary,phone,41,308.49,0
2972,49,1136,student,divorced,secondary,phone,38,308.59,0
2973,51,10124,blue_collar,divorced,primary,sms,4,366.0,0
2974,28,11032,entrepreneur,single,secondary,phone,2,334.23,1
2975,27,7535,student,divorced,tertiary,email,10,43.5,0
2976,32,1648,white_collar,single,primary,email,11,234.1,1
2977,34,5165,white_collar,divorced,secondary,sms,39,335.37,0
2978,57,3507,student,married,primary,phone,26,155.04,0
2979,35,739,student,divorced,tertiary,sms,37,163.4,0
2980,26,272,student,married,primary,sms,26,71.04,0
2981,42,5766,blue_collar,single,tertiary,sms,4,215.12,1
2982,57,4454,blue_collar,married,primary,phone,26,493.55,0
2983,31,10209,white_collar,divorced,secondary,email,38,149.81,0
2984,42,2986,blue_collar,married,tertiary,email,28,270.4,0
2985,67,2264,blue_collar,single,primary,sms,2,374.19,1
2986,39,4045,entrepreneur,married,tertiary,sms,2,16.61,1
2987,69,10501,blue_collar,married,tertiary,email,16,451.22,0
2988,47,7846,entrepreneur,divorced,secondary,email,23,199.41,0
2989,37,12075,blue_collar,divorced,secondary,phone,23,435.87,0
2990,38,19074,white_collar,married,secondary,sms,13,29.08,0
2991,61,7854,student,single,secondary,phone,21,81.38,0
2992,49,15696,white_collar,married,tertiary,email,39,168.04,0
2993,68,5285,blue_collar,single,tertiary,email,25,179.28,0
2994,63,1193,student,single,primary,email,37,425.42,1
2995,66,3980,student,single,primary,email,49,15.49,1
2996,38,10786,student,married,primary,phone,13,324.14,0
2997,52,10871,entrepreneur,single,secondary,email,15,74.34,0
2998,49,10780,white_collar,married,tertiary,sms,28,413.38,0
2999,47,2885,entrepreneur,single,tertiary,email,3,391.5,1
3000,56,14899,student,single,primary,sms,23,254.96,0
3001,66,16380,white_collar,married,primary,email,4,114.22,0
3002,29,6639,white_collar,divorced,tertiary,phone,47,320.9,0
3003,58,18058,blue_collar,divorced,secondary,sms,3,86.57,0
3004,64,16116,entrepreneur,married,primary,phone,39,103.11,0
3005,35,14830,entrepreneur,married,primary,email,8,317.08,0
3006,38,10665,blue_collar,divorced,tertiary,phone,43,495.7,0
3007,30,8160,entrepreneur,divorced,tertiary,email,25,446.62,0
